dni,category,amount,timestamp
44761343P,food,-107.91,2024-07-07T14:51:56
44761343P,internet,-42.0,2024-07-08T19:10:58
44761343P,transport,-46.68,2024-07-10T19:23:15
44761343P,food,-95.08,2024-07-11T16:50:33
44761343P,cash,-100.0,2024-07-11T10:13:25
44761343P,gifts,-497.29,2024-07-11T13:42:14
44761343P,transport,-78.38,2024-07-12T22:50:05
44761343P,cash,-100.0,2024-07-12T09:21:28
44761343P,gifts,-108.94,2024-07-12T11:10:55
44761343P,cash,-100.0,2024-07-14T20:10:27
44761343P,transport,-43.45,2024-07-15T12:29:17
44761343P,transport,-51.3,2024-07-16T18:55:38
44761343P,cash,-100.0,2024-07-18T18:27:14
44761343P,children,-194.82,2024-07-18T15:19:28
44761343P,leisure,-59.01,2024-07-19T18:53:31
44761343P,transport,-66.39,2024-07-23T23:41:46
44761343P,leisure,-76.42,2024-07-23T19:11:32
44761343P,travel,-386.67,2024-07-26T15:28:33
44761343P,cash,-100.0,2024-07-27T23:50:33
44761343P,leisure,-52.42,2024-07-28T15:31:26
44761343P,clothing,-128.69,2024-07-30T00:45:10
44761343P,cash,-100.0,2024-07-30T03:26:13
44761343P,repairs,-309.62,2024-07-30T12:23:17
44761343P,gifts,-263.72,2024-07-30T13:54:48
44761343P,salary,2173.48,2024-08-01T11:04:30
44761343P,children,-500.5,2024-08-01T10:01:29
44761343P,food,-89.49,2024-08-02T10:26:07
44761343P,leisure,-73.25,2024-08-02T09:25:24
44761343P,healthcare,-94.88,2024-08-02T19:27:16
44761343P,food,-65.0,2024-08-03T02:35:19
44761343P,leisure,-19.61,2024-08-03T17:25:35
44761343P,education,-49.26,2024-08-03T17:58:14
44761343P,mortgage,-919.36,2024-08-04T13:32:36
44761343P,water,-39.05,2024-08-05T16:28:45
44761343P,electricity,-54.52,2024-08-05T01:33:19
44761343P,internet,-42.0,2024-08-05T15:02:13
44761343P,food,-97.43,2024-08-05T20:53:41
44761343P,transport,-66.89,2024-08-05T15:01:34
44761343P,gifts,-674.74,2024-08-06T22:25:58
44761343P,leisure,-25.8,2024-08-07T22:37:03
44761343P,gas,-35.13,2024-08-08T17:34:38
44761343P,phone,-41.23,2024-08-08T12:24:25
44761343P,leisure,-58.78,2024-08-08T12:53:17
44761343P,clothing,-93.51,2024-08-09T12:14:17
44761343P,cash,-100.0,2024-08-11T20:14:50
44761343P,appliances,-378.77,2024-08-12T10:30:43
44761343P,children,-721.16,2024-08-12T09:42:07
44761343P,cash,-100.0,2024-08-13T15:32:40
44761343P,repairs,-89.35,2024-08-13T20:17:11
44761343P,cash,-100.0,2024-08-14T05:03:53
44761343P,appliances,-195.77,2024-08-14T09:12:16
44761343P,leisure,-46.44,2024-08-15T18:24:03
44761343P,food,-105.18,2024-08-17T12:48:27
44761343P,leisure,-23.92,2024-08-18T18:25:13
44761343P,children,-219.88,2024-08-18T10:03:24
44761343P,cash,-100.0,2024-08-19T16:57:47
44761343P,transport,-87.67,2024-08-20T20:14:06
44761343P,leisure,-18.32,2024-08-21T12:54:39
44761343P,transport,-56.07,2024-08-22T11:16:36
44761343P,education,-78.98,2024-08-22T08:17:40
44761343P,repairs,-272.84,2024-08-23T17:28:06
44761343P,leisure,-81.06,2024-08-24T14:58:06
44761343P,leisure,-72.24,2024-08-26T19:50:44
44761343P,cash,-100.0,2024-08-26T09:19:14
44761343P,food,-114.4,2024-08-27T08:26:08
44761343P,leisure,-72.26,2024-08-30T17:57:21
44761343P,cash,-100.0,2024-08-30T14:54:27
44761343P,appliances,-297.66,2024-08-30T16:03:31
44761343P,salary,2173.48,2024-09-01T10:12:17
44761343P,extra_income,256.01,2024-09-01T10:12:17
44761343P,transport,-43.21,2024-09-03T22:58:29
44761343P,repairs,-46.71,2024-09-03T09:11:15
44761343P,mortgage,-919.36,2024-09-04T10:57:40
44761343P,travel,-629.74,2024-09-04T16:28:57
44761343P,electricity,-43.08,2024-09-05T00:20:09
44761343P,gas,-103.06,2024-09-05T19:50:18
44761343P,phone,-33.26,2024-09-05T09:09:05
44761343P,cash,-100.0,2024-09-06T08:46:06
44761343P,leisure,-60.04,2024-09-07T19:48:50
44761343P,water,-42.02,2024-09-08T17:56:17
44761343P,internet,-42.0,2024-09-08T17:15:43
44761343P,food,-76.6,2024-09-09T02:04:28
44761343P,education,-78.59,2024-09-09T19:23:40
44761343P,cash,-100.0,2024-09-11T12:35:05
44761343P,food,-69.15,2024-09-13T14:42:12
44761343P,food,-70.83,2024-09-14T20:30:17
44761343P,leisure,-61.43,2024-09-14T17:31:32
44761343P,food,-94.58,2024-09-15T10:02:05
44761343P,leisure,-30.36,2024-09-15T19:46:05
44761343P,leisure,-73.71,2024-09-19T13:44:25
44761343P,gifts,-53.31,2024-09-20T10:00:34
44761343P,transport,-69.79,2024-09-21T15:32:13
44761343P,cash,-100.0,2024-09-21T08:52:57
44761343P,repairs,-165.83,2024-09-21T19:32:00
44761343P,food,-71.1,2024-09-25T07:33:58
44761343P,leisure,-44.1,2024-09-25T18:05:39
44761343P,food,-123.08,2024-09-29T16:46:00
44761343P,gifts,-222.69,2024-09-29T17:56:24
44761343P,transport,-54.31,2024-09-30T10:53:58
44761343P,cash,-100.0,2024-09-30T08:58:17
44761343P,children,-495.27,2024-09-30T17:53:05
44761343P,salary,2173.48,2024-10-01T11:43:02
44761343P,food,-88.92,2024-10-02T17:12:20
44761343P,gifts,-734.2,2024-10-03T20:56:20
44761343P,mortgage,-919.36,2024-10-04T12:28:59
44761343P,food,-72.37,2024-10-04T05:08:31
44761343P,electricity,-87.71,2024-10-05T11:40:47
44761343P,children,-172.2,2024-10-05T05:54:39
44761343P,gas,-78.3,2024-10-06T08:08:13
44761343P,water,-42.8,2024-10-07T10:38:51
44761343P,internet,-42.0,2024-10-07T21:40:08
44761343P,phone,-32.38,2024-10-07T18:00:03
44761343P,cash,-100.0,2024-10-08T14:53:52
44761343P,transport,-83.03,2024-10-09T08:21:30
27179175Y,salary,3198.49,2022-01-01T08:09:29
27179175Y,salary_partner,3011.23,2022-01-01T08:09:29
27179175Y,food,-105.85,2022-01-01T12:34:30
27179175Y,education,-78.74,2022-01-01T20:11:27
27179175Y,repairs,-114.53,2022-01-01T11:18:02
27179175Y,mortgage,-874.19,2022-01-04T12:22:41
27179175Y,healthcare,-97.69,2022-01-04T22:46:15
27179175Y,internet,-42.0,2022-01-05T16:20:21
27179175Y,phone,-38.01,2022-01-05T13:34:25
27179175Y,food,-96.33,2022-01-05T11:27:51
27179175Y,clothing,-72.36,2022-01-07T14:01:04
27179175Y,water,-21.59,2022-01-08T11:19:20
27179175Y,electricity,-59.52,2022-01-08T10:57:12
27179175Y,gas,-76.12,2022-01-08T18:01:55
27179175Y,car,-173.05,2022-01-08T08:40:19
27179175Y,leisure,-27.27,2022-01-09T11:00:37
27179175Y,gifts,-80.05,2022-01-11T18:38:30
27179175Y,leisure,-59.94,2022-01-12T10:38:09
27179175Y,leisure,-30.88,2022-01-13T11:39:24
27179175Y,leisure,-54.82,2022-01-16T08:06:26
27179175Y,food,-114.95,2022-01-19T19:49:03
27179175Y,cash,-100.0,2022-01-19T02:11:43
27179175Y,food,-102.03,2022-01-21T09:06:21
27179175Y,food,-121.43,2022-01-22T23:42:36
27179175Y,cash,-100.0,2022-01-22T20:34:15
27179175Y,repairs,-58.94,2022-01-22T15:47:36
27179175Y,leisure,-21.56,2022-01-23T09:40:53
27179175Y,leisure,-21.21,2022-01-24T13:09:22
27179175Y,repairs,-220.01,2022-01-26T14:37:55
27179175Y,gifts,-818.17,2022-01-27T17:25:27
27179175Y,repairs,-31.96,2022-01-28T09:17:26
27179175Y,clothing,-61.71,2022-01-29T20:25:46
27179175Y,salary,3198.49,2022-02-01T17:53:14
27179175Y,salary_partner,3011.23,2022-02-01T17:53:14
27179175Y,clothing,-97.08,2022-02-01T19:37:59
27179175Y,mortgage,-874.19,2022-02-04T08:07:49
27179175Y,water,-44.46,2022-02-05T08:47:17
27179175Y,gas,-49.95,2022-02-06T08:39:39
27179175Y,cash,-100.0,2022-02-06T12:44:54
27179175Y,leisure,-69.28,2022-02-07T19:53:52
27179175Y,electricity,-79.51,2022-02-08T09:01:19
27179175Y,internet,-42.0,2022-02-08T00:29:16
27179175Y,phone,-36.73,2022-02-08T05:26:32
27179175Y,education,-57.93,2022-02-08T18:25:09
27179175Y,food,-91.87,2022-02-09T14:27:53
27179175Y,transport,-67.21,2022-02-10T14:37:38
27179175Y,transport,-78.09,2022-02-12T11:56:33
27179175Y,food,-97.59,2022-02-14T19:05:23
27179175Y,cash,-100.0,2022-02-14T12:14:02
27179175Y,food,-84.04,2022-02-15T22:44:04
27179175Y,cash,-100.0,2022-02-18T10:13:19
27179175Y,healthcare,-86.15,2022-02-19T19:29:35
27179175Y,leisure,-24.82,2022-02-21T12:53:30
27179175Y,gifts,-276.86,2022-02-21T13:01:25
27179175Y,transport,-72.5,2022-02-22T14:13:45
27179175Y,cash,-100.0,2022-02-22T12:11:07
27179175Y,education,-43.69,2022-02-23T05:16:45
27179175Y,leisure,-60.3,2022-02-25T18:39:20
27179175Y,gifts,-770.69,2022-02-25T09:49:25
27179175Y,food,-80.77,2022-02-26T18:09:05
27179175Y,salary,3198.49,2022-03-01T13:24:40
27179175Y,salary_partner,3011.23,2022-03-01T13:24:40
27179175Y,extra_income,378.48,2022-03-01T13:24:40
27179175Y,transport,-71.27,2022-03-01T18:24:07
27179175Y,food,-105.43,2022-03-03T16:22:17
27179175Y,mortgage,-874.19,2022-03-04T23:52:30
27179175Y,transport,-85.43,2022-03-04T21:58:05
27179175Y,clothing,-71.47,2022-03-04T15:23:11
27179175Y,repairs,-299.32,2022-03-04T10:11:02
27179175Y,electricity,-81.29,2022-03-05T17:29:08
27179175Y,phone,-37.95,2022-03-05T08:17:47
27179175Y,internet,-42.0,2022-03-06T18:57:48
27179175Y,gas,-35.74,2022-03-07T18:27:28
27179175Y,water,-36.09,2022-03-08T16:24:40
27179175Y,food,-61.0,2022-03-08T12:29:06
27179175Y,education,-78.1,2022-03-08T13:42:58
27179175Y,gifts,-64.48,2022-03-09T14:19:01
27179175Y,healthcare,-83.31,2022-03-10T19:16:43
27179175Y,appliances,-132.43,2022-03-11T13:30:14
27179175Y,travel,-1507.4,2022-03-12T12:11:44
27179175Y,leisure,-47.56,2022-03-13T12:19:32
27179175Y,clothing,-83.24,2022-03-13T20:34:56
27179175Y,leisure,-26.56,2022-03-14T19:03:25
27179175Y,transport,-50.3,2022-03-16T10:58:23
27179175Y,food,-107.98,2022-03-17T13:28:21
27179175Y,food,-114.41,2022-03-20T14:45:43
27179175Y,clothing,-127.44,2022-03-21T12:23:03
27179175Y,transport,-83.97,2022-03-22T16:48:17
27179175Y,transport,-67.94,2022-03-24T15:27:38
27179175Y,leisure,-43.97,2022-03-27T12:51:41
27179175Y,clothing,-113.36,2022-03-27T16:07:26
27179175Y,gifts,-118.12,2022-03-27T17:20:31
27179175Y,food,-83.71,2022-03-28T21:36:34
27179175Y,clothing,-64.98,2022-03-28T20:43:58
27179175Y,cash,-100.0,2022-03-29T17:01:25
27179175Y,gifts,-245.46,2022-03-30T08:07:23
27179175Y,clothing,-72.01,2022-03-31T14:21:18
27179175Y,healthcare,-51.87,2022-03-31T18:42:33
27179175Y,cash,-100.0,2022-03-31T22:25:10
27179175Y,salary,3198.49,2022-04-01T10:39:53
27179175Y,salary_partner,3011.23,2022-04-01T10:39:53
27179175Y,cash,-100.0,2022-04-01T10:27:37
27179175Y,gifts,-842.8,2022-04-01T18:47:37
27179175Y,cash,-100.0,2022-04-02T17:40:48
27179175Y,mortgage,-874.19,2022-04-04T14:20:13
27179175Y,water,-35.15,2022-04-05T14:52:02
27179175Y,electricity,-40.93,2022-04-05T16:53:33
27179175Y,phone,-43.64,2022-04-07T18:56:32
27179175Y,gas,-102.13,2022-04-08T15:50:15
27179175Y,internet,-42.0,2022-04-08T08:22:06
27179175Y,transport,-61.85,2022-04-09T12:41:13
27179175Y,leisure,-50.57,2022-04-10T06:48:55
27179175Y,healthcare,-80.54,2022-04-10T20:36:10
27179175Y,transport,-64.23,2022-04-12T08:50:03
27179175Y,transport,-88.91,2022-04-13T20:48:22
27179175Y,cash,-100.0,2022-04-13T18:27:56
27179175Y,cash,-100.0,2022-04-16T13:53:16
27179175Y,education,-57.62,2022-04-18T08:56:07
27179175Y,leisure,-61.35,2022-04-19T13:11:31
27179175Y,gifts,-665.93,2022-04-19T09:33:34
27179175Y,cash,-100.0,2022-04-22T06:02:51
27179175Y,cash,-100.0,2022-04-23T04:45:22
27179175Y,clothing,-88.88,2022-04-24T12:04:42
27179175Y,food,-119.01,2022-04-25T15:54:53
27179175Y,leisure,-38.82,2022-04-25T10:38:22
27179175Y,education,-48.36,2022-04-25T18:17:20
27179175Y,transport,-65.76,2022-04-26T13:27:25
27179175Y,leisure,-63.38,2022-04-26T16:10:37
27179175Y,cash,-100.0,2022-04-26T22:58:47
27179175Y,education,-46.39,2022-04-27T12:32:26
27179175Y,cash,-100.0,2022-04-27T15:07:18
27179175Y,leisure,-73.09,2022-04-28T15:22:14
27179175Y,food,-105.42,2022-04-29T20:47:49
27179175Y,gifts,-360.11,2022-04-29T15:57:48
27179175Y,clothing,-147.61,2022-04-30T19:29:00
27179175Y,cash,-100.0,2022-04-30T20:40:51
27179175Y,salary,3198.49,2022-05-01T23:26:10
27179175Y,salary_partner,3011.23,2022-05-01T23:26:10
27179175Y,gifts,-443.06,2022-05-01T12:26:04
27179175Y,mortgage,-874.19,2022-05-04T15:50:54
27179175Y,cash,-100.0,2022-05-05T20:33:26
27179175Y,water,-36.88,2022-05-06T15:39:28
27179175Y,gas,-97.26,2022-05-06T14:51:52
27179175Y,cash,-100.0,2022-05-06T08:20:18
27179175Y,electricity,-63.06,2022-05-07T11:56:56
27179175Y,gifts,-492.42,2022-05-07T16:34:56
27179175Y,internet,-42.0,2022-05-08T20:29:30
27179175Y,phone,-43.26,2022-05-08T16:01:48
27179175Y,cash,-100.0,2022-05-09T11:02:30
27179175Y,travel,-1074.8,2022-05-10T07:47:57
27179175Y,education,-62.28,2022-05-12T15:58:40
27179175Y,gifts,-104.99,2022-05-12T11:26:09
27179175Y,transport,-76.27,2022-05-13T16:56:46
27179175Y,leisure,-71.03,2022-05-13T14:43:52
27179175Y,transport,-85.47,2022-05-15T18:39:58
27179175Y,cash,-100.0,2022-05-22T15:25:01
27179175Y,transport,-62.02,2022-05-24T07:35:45
27179175Y,repairs,-323.0,2022-05-27T10:42:53
27179175Y,transport,-74.99,2022-05-28T09:58:24
27179175Y,food,-84.7,2022-05-30T09:09:33
27179175Y,salary,3198.49,2022-06-01T18:38:15
27179175Y,salary_partner,3011.23,2022-06-01T18:38:15
27179175Y,salary_bonus,2354.57,2022-06-01T18:38:15
27179175Y,salary_partner_bonus,2355.63,2022-06-01T18:38:15
27179175Y,education,-62.43,2022-06-02T09:25:37
27179175Y,cash,-100.0,2022-06-02T22:04:39
27179175Y,leisure,-84.6,2022-06-03T11:57:24
27179175Y,cash,-100.0,2022-06-03T16:45:04
27179175Y,mortgage,-874.19,2022-06-04T15:14:37
27179175Y,cash,-100.0,2022-06-04T16:04:29
27179175Y,cash,-100.0,2022-06-05T16:49:44
27179175Y,water,-25.65,2022-06-06T11:09:09
27179175Y,internet,-42.0,2022-06-06T20:07:29
27179175Y,transport,-81.38,2022-06-07T13:51:13
27179175Y,electricity,-52.24,2022-06-08T21:34:31
27179175Y,gas,-33.17,2022-06-08T11:48:04
27179175Y,phone,-40.72,2022-06-08T23:56:47
27179175Y,cash,-100.0,2022-06-08T19:09:19
27179175Y,repairs,-140.69,2022-06-08T19:25:05
27179175Y,leisure,-18.78,2022-06-09T11:40:47
27179175Y,cash,-100.0,2022-06-09T13:15:35
27179175Y,food,-77.52,2022-06-11T08:12:07
27179175Y,transport,-78.81,2022-06-11T12:35:45
27179175Y,appliances,-279.45,2022-06-13T09:33:19
27179175Y,leisure,-73.65,2022-06-15T08:43:22
27179175Y,leisure,-74.34,2022-06-16T17:18:11
27179175Y,clothing,-117.25,2022-06-17T13:09:47
27179175Y,gifts,-798.77,2022-06-18T13:09:03
27179175Y,clothing,-80.5,2022-06-20T14:42:11
27179175Y,cash,-100.0,2022-06-20T04:04:07
27179175Y,repairs,-55.25,2022-06-23T00:09:29
27179175Y,transport,-76.7,2022-06-24T10:57:39
27179175Y,food,-111.93,2022-06-25T18:19:59
27179175Y,transport,-79.65,2022-06-25T12:19:10
27179175Y,education,-54.52,2022-06-28T10:18:43
27179175Y,transport,-57.51,2022-06-29T08:08:18
27179175Y,repairs,-290.62,2022-06-29T23:15:40
27179175Y,gifts,-168.1,2022-06-29T08:55:29
27179175Y,leisure,-48.82,2022-06-30T13:34:33
27179175Y,salary,3198.49,2022-07-01T15:04:24
27179175Y,salary_partner,3011.23,2022-07-01T15:04:24
27179175Y,extra_income,378.48,2022-07-01T15:04:24
27179175Y,education,-69.43,2022-07-01T15:51:28
27179175Y,transport,-48.07,2022-07-02T12:55:02
27179175Y,food,-68.58,2022-07-03T16:36:24
27179175Y,clothing,-159.11,2022-07-03T20:48:48
27179175Y,mortgage,-874.19,2022-07-04T01:43:04
27179175Y,clothing,-110.57,2022-07-04T02:22:48
27179175Y,electricity,-73.7,2022-07-05T21:51:15
27179175Y,gas,-87.02,2022-07-05T17:48:12
27179175Y,clothing,-157.27,2022-07-05T19:39:02
27179175Y,education,-53.56,2022-07-06T11:35:29
27179175Y,water,-33.71,2022-07-07T08:15:29
27179175Y,internet,-42.0,2022-07-07T09:02:14
27179175Y,food,-107.34,2022-07-07T11:04:56
27179175Y,phone,-31.05,2022-07-08T19:29:48
27179175Y,education,-45.57,2022-07-08T22:09:33
27179175Y,appliances,-124.4,2022-07-10T10:01:20
27179175Y,food,-108.41,2022-07-11T11:15:33
27179175Y,transport,-82.08,2022-07-11T23:57:08
27179175Y,cash,-100.0,2022-07-12T13:09:44
27179175Y,clothing,-138.72,2022-07-13T16:38:52
27179175Y,leisure,-53.99,2022-07-15T13:40:07
27179175Y,repairs,-164.02,2022-07-17T14:50:49
27179175Y,food,-68.38,2022-07-18T18:37:17
27179175Y,gifts,-502.18,2022-07-18T13:54:36
27179175Y,leisure,-53.81,2022-07-19T21:32:27
27179175Y,cash,-100.0,2022-07-19T13:16:11
27179175Y,repairs,-92.26,2022-07-19T09:08:23
27179175Y,food,-93.22,2022-07-20T10:57:54
27179175Y,cash,-100.0,2022-07-20T14:23:43
27179175Y,education,-48.67,2022-07-23T22:54:21
27179175Y,transport,-51.75,2022-07-25T16:32:12
27179175Y,cash,-100.0,2022-07-25T17:15:52
27179175Y,leisure,-32.57,2022-07-27T20:31:20
27179175Y,appliances,-119.74,2022-07-28T11:24:38
27179175Y,food,-110.67,2022-07-29T14:43:37
27179175Y,healthcare,-88.37,2022-07-30T09:21:56
27179175Y,leisure,-72.09,2022-07-31T03:38:50
27179175Y,salary,3198.49,2022-08-01T15:08:58
27179175Y,salary_partner,3011.23,2022-08-01T15:08:58
27179175Y,food,-90.26,2022-08-01T21:01:59
27179175Y,leisure,-26.83,2022-08-03T19:37:13
27179175Y,mortgage,-874.19,2022-08-04T11:01:46
27179175Y,leisure,-67.4,2022-08-04T11:47:38
27179175Y,cash,-100.0,2022-08-04T14:06:14
27179175Y,gas,-86.7,2022-08-05T20:02:16
27179175Y,healthcare,-55.88,2022-08-05T08:16:55
27179175Y,food,-102.75,2022-08-06T14:28:25
27179175Y,internet,-42.0,2022-08-07T20:22:42
27179175Y,leisure,-66.75,2022-08-07T08:53:38
27179175Y,water,-27.44,2022-08-08T18:30:04
27179175Y,electricity,-64.15,2022-08-08T18:10:33
27179175Y,phone,-42.0,2022-08-08T15:25:16
27179175Y,gifts,-678.64,2022-08-08T10:21:48
27179175Y,leisure,-65.74,2022-08-09T03:11:35
27179175Y,cash,-100.0,2022-08-11T16:05:28
27179175Y,transport,-75.64,2022-08-12T13:13:14
27179175Y,leisure,-63.08,2022-08-12T22:02:59
27179175Y,repairs,-168.57,2022-08-12T14:06:47
27179175Y,transport,-88.02,2022-08-13T11:27:57
27179175Y,healthcare,-123.62,2022-08-13T10:50:58
27179175Y,cash,-100.0,2022-08-13T17:13:01
27179175Y,transport,-68.71,2022-08-16T20:21:30
27179175Y,healthcare,-187.34,2022-08-16T11:35:48
27179175Y,cash,-100.0,2022-08-18T17:29:16
27179175Y,cash,-100.0,2022-08-23T09:40:52
27179175Y,food,-63.82,2022-08-24T03:46:19
27179175Y,healthcare,-146.68,2022-08-27T16:09:19
27179175Y,food,-117.79,2022-08-28T13:47:21
27179175Y,leisure,-37.33,2022-08-28T21:53:55
27179175Y,food,-118.4,2022-08-29T08:50:37
27179175Y,repairs,-115.2,2022-08-29T02:17:20
27179175Y,clothing,-132.13,2022-08-30T12:43:53
27179175Y,leisure,-63.31,2022-08-31T19:12:15
27179175Y,salary,3198.49,2022-09-01T19:34:22
27179175Y,salary_partner,3011.23,2022-09-01T19:34:22
27179175Y,appliances,-125.33,2022-09-01T06:22:02
27179175Y,cash,-100.0,2022-09-02T09:07:45
27179175Y,leisure,-41.42,2022-09-03T20:04:02
27179175Y,mortgage,-874.19,2022-09-04T11:51:00
27179175Y,food,-65.81,2022-09-04T08:18:35
27179175Y,cash,-100.0,2022-09-04T10:29:16
27179175Y,electricity,-28.83,2022-09-06T12:25:07
27179175Y,phone,-42.7,2022-09-06T16:25:44
27179175Y,leisure,-74.92,2022-09-06T10:15:02
27179175Y,internet,-42.0,2022-09-07T09:18:52
27179175Y,water,-40.18,2022-09-08T20:23:30
27179175Y,gas,-53.16,2022-09-08T16:57:46
27179175Y,education,-78.91,2022-09-09T09:48:37
27179175Y,repairs,-71.91,2022-09-09T16:41:11
27179175Y,food,-84.65,2022-09-11T19:58:49
27179175Y,repairs,-312.51,2022-09-11T13:31:34
27179175Y,food,-90.99,2022-09-12T11:20:49
27179175Y,repairs,-149.2,2022-09-12T14:05:42
27179175Y,clothing,-98.28,2022-09-13T06:40:27
27179175Y,travel,-1349.93,2022-09-14T11:32:37
27179175Y,appliances,-194.88,2022-09-14T08:21:40
27179175Y,gifts,-600.26,2022-09-14T15:02:26
27179175Y,food,-77.78,2022-09-15T09:45:44
27179175Y,repairs,-121.49,2022-09-17T18:53:44
27179175Y,education,-65.59,2022-09-20T20:48:23
27179175Y,food,-91.21,2022-09-21T10:53:32
27179175Y,cash,-100.0,2022-09-22T11:14:56
27179175Y,gifts,-95.14,2022-09-22T16:54:18
27179175Y,leisure,-32.11,2022-09-23T18:54:21
27179175Y,clothing,-94.59,2022-09-23T07:21:23
27179175Y,leisure,-56.43,2022-09-27T20:43:46
27179175Y,transport,-42.52,2022-09-28T13:57:32
27179175Y,food,-114.69,2022-09-29T19:16:39
27179175Y,food,-96.55,2022-09-30T11:13:34
27179175Y,cash,-100.0,2022-09-30T08:58:24
27179175Y,salary,3198.49,2022-10-01T20:15:28
27179175Y,salary_partner,3011.23,2022-10-01T20:15:28
27179175Y,extra_income,378.48,2022-10-01T20:15:28
27179175Y,cash,-100.0,2022-10-02T10:43:53
27179175Y,mortgage,-874.19,2022-10-04T17:53:25
27179175Y,gas,-71.73,2022-10-05T11:00:23
27179175Y,phone,-37.84,2022-10-05T14:02:31
27179175Y,leisure,-75.16,2022-10-05T14:06:59
27179175Y,education,-57.84,2022-10-05T22:54:58
27179175Y,water,-21.24,2022-10-06T13:33:15
27179175Y,travel,-759.06,2022-10-06T17:25:10
27179175Y,internet,-42.0,2022-10-08T11:53:14
27179175Y,electricity,-89.39,2022-10-08T23:13:16
27179175Y,cash,-100.0,2022-10-08T20:15:01
27179175Y,cash,-100.0,2022-10-09T14:57:40
27179175Y,repairs,-233.36,2022-10-10T08:13:13
27179175Y,food,-116.03,2022-10-14T22:22:42
27179175Y,cash,-100.0,2022-10-15T19:14:29
27179175Y,food,-105.45,2022-10-18T12:11:23
27179175Y,transport,-56.92,2022-10-19T11:57:15
27179175Y,cash,-100.0,2022-10-19T10:29:14
27179175Y,car,-147.39,2022-10-19T22:38:48
27179175Y,food,-75.05,2022-10-21T06:50:49
27179175Y,education,-54.79,2022-10-22T13:46:56
27179175Y,food,-97.8,2022-10-23T18:27:36
